year,district_name,block_name,village_name,Boron,Copper,Electrical Conductivity,Iron,Manganese,Nitrogen,Organic Carbon,Phosphorus,Potassium,Soil Ph,Sulphur,Zinc,nutrients_available,coverage_percentage
2023-24,Cuddalore,Komaratchi,Elangambur,30,30,30,30,30,30,30,30,30,30,30,30,12,100.0
2023-24,Cuddalore,Komaratchi,Elleri East,54,54,54,54,54,54,54,54,54,54,54,54,12,100.0
2023-24,Cuddalore,Komaratchi,Elleri West,46,46,46,46,46,46,46,46,46,46,46,46,12,100.0
2023-24,Cuddalore,Komaratchi,Kuduveli,100,100,100,100,100,100,100,100,100,100,100,100,12,100.0
2023-24,Cuddalore,Komaratchi,Lalpettai,100,100,100,100,100,100,100,100,100,99,100,100,12,100.0
2023-24,Cuddalore,Komaratchi,Poolamedu,100,100,100,100,100,100,100,100,100,100,100,100,12,100.0
2023-24,Cuddalore,Komaratchi,Puliyangudi (Mannargudi),100,100,100,100,100,100,100,100,100,100,100,100,12,100.0
2023-24,Cuddalore,Komaratchi,Radhanallur,30,30,30,30,30,30,30,30,30,30,30,30,12,100.0
2023-24,Cuddalore,Komaratchi,Sivakam,19,19,19,19,19,19,19,19,19,19,19,19,12,100.0
2023-24,Cuddalore,Komaratchi,Sivayam,100,100,100,100,100,100,100,100,100,100,100,100,12,100.0
2023-24,Cuddalore,Komaratchi,Therkumangudi,100,100,100,100,100,100,99,100,100,100,100,100,12,100.0
2023-24,Cuddalore,Komaratchi,Vadakkumangudi,100,100,100,100,100,100,100,100,100,100,100,100,12,100.0
2023-24,Cuddalore,Komaratchi,Vennaiyur,40,40,40,40,40,40,40,40,40,40,40,40,12,100.0
2023-24,Cuddalore,Komaratchi,Vetchiyur,30,30,30,30,30,30,30,30,30,30,30,30,12,100.0
2023-24,Cuddalore,Kurinjipadi,Annadanampettai,120,120,120,120,120,120,120,120,120,120,120,120,12,100.0
2023-24,Cuddalore,Kurinjipadi,Arangamangalam,60,60,60,60,60,60,60,60,60,60,60,60,12,100.0
2023-24,Cuddalore,Kurinjipadi,Kalkunam,110,110,110,110,110,110,110,110,110,110,110,110,12,100.0
2023-24,Cuddalore,Kurinjipadi,Karunguli,110,110,110,110,110,110,110,110,110,110,110,110,12,100.0
2023-24,Cuddalore,Kurinjipadi,Kesavanarayanapuram,35,35,35,35,35,35,35,35,35,35,35,35,12,100.0
2023-24,Cuddalore,Kurinjipadi,Kolakkudi,110,110,110,110,110,110,110,110,110,110,110,110,12,100.0
2023-24,Cuddalore,Kurinjipadi,Krishnankuppam,75,75,75,75,75,75,75,75,75,75,75,75,12,100.0
2023-24,Cuddalore,Kurinjipadi,Puliyur East,110,110,110,110,110,110,110,110,110,110,110,110,12,100.0
2023-24,Cuddalore,Kurinjipadi,Rajakuppam,50,50,50,50,50,50,50,50,50,50,50,50,12,100.0
2023-24,Cuddalore,Kurinjipadi,Tambipettai,75,75,75,75,75,75,75,75,75,75,75,75,12,100.0
2023-24,Cuddalore,Kurinjipadi,Tenkuthu,60,60,60,60,60,60,60,60,60,60,60,60,12,100.0
2023-24,Cuddalore,Kurinjipadi,Timmaravuthamkuppam,27,27,27,27,27,27,27,27,27,27,27,27,12,100.0
2023-24,Cuddalore,Kurinjipadi,Toppukollai,8,8,8,8,8,8,8,8,8,8,8,8,12,100.0
2023-24,Cuddalore,Kurinjipadi,Vanadirayapuram,50,50,50,50,50,50,50,50,50,50,50,50,12,100.0
2023-24,Cuddalore,Mangalur,Endal T.,100,100,100,100,100,100,100,100,100,100,100,100,12,100.0
2023-24,Cuddalore,Mangalur,Kachimailur,34,34,34,34,34,34,34,34,34,34,34,34,12,100.0
2023-24,Cuddalore,Mangalur,Kil Orathur,42,42,42,42,42,42,42,42,42,42,42,42,12,100.0
2023-24,Cuddalore,Mangalur,Kolavai,58,58,58,58,58,58,58,58,58,58,58,58,12,100.0
2023-24,Cuddalore,Mangalur,Korakkai,100,100,99,100,100,100,100,100,100,100,100,100,12,100.0
2023-24,Cuddalore,Mangalur,Malayanur,100,100,100,100,100,100,100,100,100,100,100,100,12,100.0
2023-24,Cuddalore,Mangalur,Nidhinatham,100,100,100,100,100,100,100,100,100,100,100,100,12,100.0
2023-24,Cuddalore,Mangalur,Pattur,100,100,100,100,100,100,100,100,100,100,100,100,12,100.0
2023-24,Cuddalore,Mangalur,Poyanapadi,100,100,100,100,100,100,100,100,100,100,100,100,12,100.0
2023-24,Cuddalore,Mangalur,Pudhukulam,50,50,50,50,50,50,50,50,50,49,50,50,12,100.0
2023-24,Cuddalore,Mangalur,Pudhur.Ma,100,100,100,100,100,100,100,100,100,100,100,100,12,100.0
2023-24,Cuddalore,Mangalur,Sevveri,100,100,100,100,100,100,100,100,100,100,100,100,12,100.0
2023-24,Cuddalore,Mangalur,Sirumulai,50,50,50,50,50,50,50,50,50,50,50,50,12,100.0
2023-24,Cuddalore,Mangalur,Vadapathy,100,100,100,100,100,100,100,100,100,100,100,100,12,100.0
2023-24,Cuddalore,Mangalur,Vagaiyur,100,100,100,100,100,100,100,100,100,100,100,100,12,100.0
2023-24,Cuddalore,Mangalur,Vinayaganandhal,66,66,66,66,66,66,66,66,66,65,66,66,12,100.0
2023-24,Cuddalore,Melbhuvanagiri,B.Udaiyur,100,100,100,100,100,100,100,100,100,100,100,100,12,100.0
2023-24,Cuddalore,Melbhuvanagiri,Kummudimulai,100,100,100,100,100,100,100,100,100,100,100,100,12,100.0
2023-24,Cuddalore,Melbhuvanagiri,Marudur,100,100,100,100,100,100,100,100,100,100,100,100,12,100.0
2023-24,Cuddalore,Melbhuvanagiri,Nellikollai,100,100,100,100,100,100,100,100,100,100,100,100,12,100.0
2023-24,Cuddalore,Melbhuvanagiri,Periya Nerkunam,100,100,100,100,100,100,100,100,100,100,100,100,12,100.0
2023-24,Cuddalore,Melbhuvanagiri,Thalaikulam (Vada),100,100,100,100,100,100,100,100,100,100,100,100,12,100.0
2023-24,Cuddalore,Melbhuvanagiri,Uluthur,100,100,100,100,100,100,100,100,100,100,100,100,12,100.0
2023-24,Cuddalore,Melbhuvanagiri,Vadakkuthittai,100,100,100,100,100,100,100,100,100,100,100,100,12,100.0
2023-24,Cuddalore,Melbhuvanagiri,Valayamadevi Kilpathi,200,200,200,200,200,200,200,200,200,200,200,200,12,100.0
2023-24,Cuddalore,Nallur,A. Agaram,100,100,100,100,100,100,100,100,100,100,100,100,12,100.0
2023-24,Cuddalore,Nallur,Kaliyamedu,4,4,4,4,4,4,4,4,4,4,4,4,12,100.0
2023-24,Cuddalore,Nallur,Maligaikottam,100,100,100,100,100,100,100,100,100,100,100,100,12,100.0
2023-24,Cuddalore,Nallur,Maligaimedu,100,100,100,100,100,100,100,100,100,100,100,100,12,100.0
2023-24,Cuddalore,Nallur,Marudhathur,100,100,100,100,100,100,100,100,100,100,100,100,12,100.0
2023-24,Cuddalore,Nallur,Nagar,100,100,100,100,100,100,100,100,100,100,100,100,12,100.0
2023-24,Cuddalore,Nallur,Nallur,100,100,100,100,100,100,100,100,100,100,100,100,12,100.0
2023-24,Cuddalore,Nallur,Niramani,100,100,100,100,100,100,100,100,100,100,100,100,12,100.0
2023-24,Cuddalore,Nallur,Pelandurai,100,100,100,100,100,100,100,100,100,100,100,100,12,100.0
2023-24,Cuddalore,Nallur,Periyanesalur,100,100,100,100,100,100,100,100,100,100,100,100,12,100.0
2023-24,Cuddalore,Nallur,Poolambadi,96,96,96,96,96,96,96,96,96,96,96,96,12,100.0
2023-24,Cuddalore,Nallur,Sirumangalam,100,100,100,100,100,100,100,100,100,100,100,100,12,100.0
2023-24,Cuddalore,Nallur,T. Poudaiyur,100,100,100,100,100,99,100,100,100,100,100,100,12,100.0
2023-24,Cuddalore,Nallur,Valasai,100,100,100,100,100,100,100,100,100,100,100,100,12,100.0
2023-24,Cuddalore,Panruti,Elandampattu,100,100,100,100,100,100,100,100,100,100,100,100,12,100.0
2023-24,Cuddalore,Panruti,Kilkangeyankuppam,100,100,100,100,100,100,100,100,100,100,100,100,12,100.0
2023-24,Cuddalore,Panruti,Manappakkam,100,100,100,100,100,100,100,100,100,100,100,100,12,100.0
2023-24,Cuddalore,Panruti,Panikkankuppam,100,100,100,100,100,100,100,100,100,100,100,100,12,100.0
2023-24,Cuddalore,Panruti,Sirugramam,100,100,100,100,100,100,100,100,100,100,100,100,12,100.0
2023-24,Cuddalore,Panruti,Veerapperumanallur,99,100,100,100,100,100,100,100,100,100,100,100,12,100.0
2023-24,Cuddalore,Panruti,Vegakollai,100,100,100,100,100,100,100,100,100,100,100,100,12,100.0
2023-24,Cuddalore,Panruti,Virasingankuppam,100,100,100,100,100,100,100,100,100,100,100,100,12,100.0
2023-24,Cuddalore,Parangipettai,B.Mutlur,100,100,100,100,100,100,100,100,100,100,100,100,12,100.0
2023-24,Cuddalore,Parangipettai,Kumaramangalam,100,100,100,100,100,100,100,100,100,100,100,100,12,100.0
2023-24,Cuddalore,Parangipettai,Nakkaravanthangudi,100,100,100,100,100,100,100,100,100,100,100,100,12,100.0
2023-24,Cuddalore,Parangipettai,Periyakumatti,100,100,100,100,100,100,100,100,100,100,100,100,12,100.0
2023-24,Cuddalore,Parangipettai,Poovalai East,50,50,50,50,50,50,50,50,50,50,50,50,12,100.0
2023-24,Cuddalore,Parangipettai,Poovalai West,50,50,50,50,50,50,50,50,50,50,50,50,12,100.0
2023-24,Cuddalore,Parangipettai,Silambimangalam,100,100,100,100,100,100,100,100,100,100,100,100,12,100.0
2023-24,Cuddalore,Parangipettai,Thandavarayancholanganpettai,44,44,44,44,44,44,44,44,44,44,44,44,12,100.0
2023-24,Cuddalore,Parangipettai,Thirukazhipalai (Kezh),156,156,156,156,156,156,156,156,156,156,156,156,12,100.0
2023-24,Cuddalore,Parangipettai,Velangippattu,100,100,100,100,100,100,100,100,100,100,100,100,12,100.0
2023-24,Cuddalore,Srimushnam,Devangudi,100,100,100,100,100,100,100,100,100,100,100,100,12,100.0
2023-24,Cuddalore,Srimushnam,Karmangudi,100,100,100,100,100,100,100,100,100,100,100,100,12,100.0
2023-24,Cuddalore,Srimushnam,Kavalagudi,100,100,100,100,100,100,100,100,100,100,100,100,12,100.0
2023-24,Cuddalore,Srimushnam,Kavanur,100,100,100,100,100,100,100,100,100,100,100,100,12,100.0
2023-24,Cuddalore,Srimushnam,Keeranur,100,100,100,100,100,100,100,100,100,100,100,100,12,100.0
2023-24,Cuddalore,Srimushnam,Kunamangalam,65,65,65,65,65,65,65,65,65,65,65,65,12,100.0
2023-24,Cuddalore,Srimushnam,Nangudi,100,100,100,100,100,100,100,100,100,100,100,100,12,100.0
2023-24,Cuddalore,Srimushnam,Sathamangalam,35,35,35,35,35,35,35,35,35,35,35,35,12,100.0
2023-24,Cuddalore,Srimushnam,Thethambattu,100,100,100,100,100,100,100,100,100,100,100,100,12,100.0
2023-24,Cuddalore,Vriddhachalam,Alichikudi,100,100,100,100,100,100,100,100,100,100,100,100,12,100.0
2023-24,Cuddalore,Vriddhachalam,Ka.Elamangalam,100,100,100,100,100,100,100,100,100,100,100,100,12,100.0
2023-24,Cuddalore,Vriddhachalam,Kachirayanantham,100,100,100,100,100,100,100,100,100,100,100,100,12,100.0
2023-24,Cuddalore,Vriddhachalam,Kattuparur,100,100,100,100,100,100,100,100,100,100,100,100,12,100.0
2023-24,Cuddalore,Vriddhachalam,Kuppanatham,100,100,100,100,100,100,100,100,100,100,100,100,12,100.0
2023-24,Cuddalore,Vriddhachalam,Manavalanallur,100,100,100,100,100,100,100,100,100,100,100,100,12,100.0
2023-24,Cuddalore,Vriddhachalam,Parur,100,100,100,100,100,100,100,100,100,100,100,100,12,100.0
2023-24,Cuddalore,Vriddhachalam,Sathukudal (Melpathi),100,100,100,100,100,100,100,100,100,100,100,100,12,100.0
2023-24,Cuddalore,Vriddhachalam,Siruvambur,100,100,100,100,100,100,100,100,100,100,100,100,12,100.0
2023-24,Cuddalore,Vriddhachalam,Vijayamanagaram,100,100,100,100,100,100,100,100,100,100,100,100,12,100.0
2023-24,Dharmapuri,Dharmapuri,A.Reddihalli,3,3,3,3,3,3,3,3,3,3,3,3,12,100.0
2023-24,Dharmapuri,Dharmapuri,Annasagaram,100,100,100,100,100,100,100,100,100,100,100,100,12,100.0
2023-24,Dharmapuri,Dharmapuri,Kadagathur,100,100,100,100,100,100,100,100,100,100,100,100,12,100.0
2023-24,Dharmapuri,Dharmapuri,Krishnapuram,100,100,100,100,100,100,100,100,100,100,100,100,12,100.0
2023-24,Dharmapuri,Dharmapuri,Kuppur,100,100,100,100,100,100,100,100,100,100,100,100,12,100.0
2023-24,Dharmapuri,Dharmapuri,Noolahalli,100,100,100,100,100,100,100,100,100,100,100,100,12,100.0
2023-24,Dharmapuri,Eriyur,Ajjanahalli,100,100,100,100,100,100,100,100,100,100,100,100,12,100.0
2023-24,Dharmapuri,Eriyur,Gendenahalli,100,100,100,100,100,100,100,100,100,100,100,100,12,100.0
2023-24,Dharmapuri,Eriyur,Kattinaickenahalli,3,3,3,3,3,3,3,3,3,3,3,3,12,100.0
2023-24,Dharmapuri,Harur,Annamalaihalli,90,90,90,90,90,90,90,90,90,90,90,90,12,100.0
2023-24,Dharmapuri,Harur,Chinnankuppam,60,60,60,60,60,60,60,60,60,60,60,60,12,100.0
2023-24,Dharmapuri,Harur,Devarajapalayam,100,100,100,100,100,100,100,100,100,100,100,100,12,100.0
2023-24,Dharmapuri,Harur,Erumiyampatty,54,54,54,54,54,54,54,54,54,54,54,54,12,100.0
2023-24,Dharmapuri,Harur,Gopalapuram,18,18,18,18,18,18,18,18,18,18,18,18,12,100.0
2023-24,Dharmapuri,Harur,Harur,4,4,4,4,4,4,4,4,4,4,4,4,12,100.0
2023-24,Dharmapuri,Harur,Ittaiampatty,32,32,32,32,32,32,32,32,32,32,32,32,12,100.0
2023-24,Dharmapuri,Harur,Kattuvadichampatti,35,35,35,35,35,35,35,35,35,35,35,35,12,100.0
2023-24,Dharmapuri,Harur,Kodamandapatti,20,20,20,20,20,20,20,20,20,20,20,20,12,100.0
2023-24,Dharmapuri,Harur,Kokkarapatty,13,13,13,13,13,13,13,13,13,13,13,13,12,100.0
2023-24,Dharmapuri,Harur,Kuttipatti,12,12,12,12,12,12,12,12,12,12,12,12,12,100.0
2023-24,Dharmapuri,Harur,Maveripatty,6,6,6,6,6,6,6,6,6,6,6,6,12,100.0
2023-24,Dharmapuri,Harur,Nambippatti,35,35,35,35,35,35,35,35,35,35,35,35,12,100.0
2023-24,Dharmapuri,Harur,Naranapuram,80,80,80,80,80,80,80,80,80,80,80,80,12,100.0
2023-24,Dharmapuri,Harur,Ponneri,40,40,40,40,40,40,40,40,40,40,40,40,12,100.0
2023-24,Dharmapuri,Harur,Poyyapatti,61,61,61,61,61,61,61,61,61,61,61,61,12,100.0
2023-24,Dharmapuri,Harur,Puludiyur,33,33,33,33,33,33,33,33,33,33,33,33,12,100.0
2023-24,Dharmapuri,Harur,Thadampatty,25,25,25,25,25,25,25,25,25,25,25,25,12,100.0
2023-24,Dharmapuri,Harur,Theerthamalai,3,3,3,3,3,3,3,3,3,3,3,3,12,100.0
2023-24,Dharmapuri,Harur,Theerthamalai R.F.,1,1,1,1,1,1,1,1,1,1,1,1,12,100.0
2023-24,Dharmapuri,Harur,Thoranampatti,9,9,9,9,9,9,9,9,9,9,9,9,12,100.0
2023-24,Dharmapuri,Harur,Vadugapatti,12,12,12,12,12,12,12,12,12,12,12,12,12,100.0
2023-24,Dharmapuri,Harur,Veppanatham,41,41,41,41,41,41,41,41,41,41,41,41,12,100.0
2023-24,Dharmapuri,Kadathur,Mottankurichi,100,100,100,100,100,100,100,100,100,100,100,100,12,100.0
2023-24,Dharmapuri,Kadathur,Papichettipatti,1,1,1,1,1,1,1,1,1,1,1,1,12,100.0
2023-24,Dharmapuri,Kadathur,Peddur,1,1,1,1,1,1,1,1,1,1,1,1,12,100.0
2023-24,Dharmapuri,Kadathur,Pethasamudram,87,87,87,87,87,87,87,87,87,87,87,87,12,100.0
2023-24,Dharmapuri,Kadathur,Regadahalli,100,100,100,100,100,100,100,100,100,100,100,100,12,100.0
2023-24,Dharmapuri,Kadathur,Sunkarahalli,100,100,100,100,100,100,100,100,100,100,100,100,12,100.0
2023-24,Dharmapuri,Kadathur,Thadhanur,12,12,12,12,12,12,12,12,12,12,12,12,12,100.0
2023-24,Dharmapuri,Kadathur,Thalanatham,97,97,97,97,97,97,97,97,97,97,97,97,12,100.0
2023-24,Dharmapuri,Karimangalam,Annamalaihalli,10,10,10,10,10,10,10,10,10,10,10,10,12,100.0
2023-24,Dharmapuri,Karimangalam,Begarahalli,100,100,100,100,100,100,100,100,100,100,100,100,12,100.0
2023-24,Dharmapuri,Karimangalam,Chennarayanahalli,56,56,56,56,56,56,56,56,56,56,56,56,12,100.0
2023-24,Dharmapuri,Karimangalam,Elumichanahalli,100,100,100,100,100,100,100,100,100,100,100,100,12,100.0
2023-24,Dharmapuri,Karimangalam,Karimangalam,4,4,4,4,4,4,4,4,4,4,4,4,12,100.0
2023-24,Dharmapuri,Karimangalam,Mallikuttai,99,99,99,99,99,99,99,99,99,99,99,99,12,100.0
2023-24,Dharmapuri,Karimangalam,Molappanahalli,21,21,21,21,21,21,21,21,21,21,21,21,12,100.0
2023-24,Dharmapuri,Karimangalam,Poonathanahalli,22,22,22,22,22,22,22,22,22,22,22,22,12,100.0
2023-24,Dharmapuri,Morappur,Bannikulam,100,100,100,100,100,100,100,100,100,100,100,100,12,100.0
2023-24,Dharmapuri,Morappur,Chinnakoundampatti,1,1,1,1,1,1,1,1,1,1,1,1,12,100.0
2023-24,Dharmapuri,Morappur,Gobinathampatti,100,100,100,100,100,100,100,100,100,100,100,100,12,100.0
2023-24,Dharmapuri,Morappur,Jakkupatti,97,97,97,97,97,97,97,97,97,97,97,97,12,100.0
2023-24,Dharmapuri,Morappur,Morappur,1,1,1,1,1,1,1,1,1,1,1,1,12,100.0
2023-24,Dharmapuri,Morappur,Nadupatti,30,30,30,30,30,30,30,30,30,30,30,30,12,100.0
2023-24,Dharmapuri,Morappur,Palayampalli,100,100,100,100,100,100,100,100,100,100,100,100,12,100.0
2023-24,Dharmapuri,Morappur,Vengiyampatti,3,3,3,3,3,3,3,3,3,3,3,3,12,100.0
2023-24,Dharmapuri,Nallampalli,Budanahalli,96,96,96,96,96,96,96,96,96,96,96,96,12,100.0
2023-24,Dharmapuri,Nallampalli,Echanahalli,100,100,100,100,100,100,100,100,100,100,100,100,12,100.0
2023-24,Dharmapuri,Nallampalli,Kammampatti,100,100,100,100,100,100,100,100,100,100,100,100,12,100.0
2023-24,Dharmapuri,Nallampalli,Konangihalli,100,100,100,100,100,100,100,100,100,100,100,100,12,100.0
2023-24,Dharmapuri,Nallampalli,Mademangalam,99,99,99,99,99,99,99,99,99,99,99,99,12,100.0
2023-24,Dharmapuri,Nallampalli,Mookkanahalli,99,99,99,99,99,99,99,99,99,99,99,99,12,100.0
2023-24,Dharmapuri,Nallampalli,Nallampalli,4,4,4,4,4,4,4,4,4,4,4,4,12,100.0
2023-24,Dharmapuri,Palakkodu,Bevuhalli,100,100,100,100,100,100,100,100,100,100,100,100,12,100.0
2023-24,Dharmapuri,Palakkodu,Chikkadornabettam,98,98,98,98,98,98,98,98,98,98,98,98,12,100.0
2023-24,Dharmapuri,Palakkodu,Chudanur,100,100,100,100,100,100,100,100,100,100,100,100,12,100.0
2023-24,Dharmapuri,Palakkodu,Marandahalli,101,101,101,101,101,101,101,101,101,101,101,101,12,100.0
2023-24,Dharmapuri,Palakkodu,Palacode,1,1,1,1,1,1,1,1,1,1,1,1,12,100.0
2023-24,Dharmapuri,Palakkodu,Sekkodi,100,100,100,100,100,100,100,100,100,100,100,100,12,100.0
2023-24,Dharmapuri,Palakkodu,Thirumalvadi,100,100,100,100,100,100,100,100,100,100,100,100,12,100.0
2023-24,Dharmapuri,Pappireddipatty,A. Pallipatti,4,4,4,4,4,4,4,4,4,4,4,4,12,100.0
2023-24,Dharmapuri,Pappireddipatty,Bothakkadu,97,97,97,97,97,97,97,97,97,97,97,97,12,100.0
2023-24,Dharmapuri,Pappireddipatty,Chinnamanjavadi,14,14,14,14,14,14,14,14,14,14,14,14,12,100.0
2023-24,Dharmapuri,Pappireddipatty,Kallattupatti,10,10,10,10,10,10,10,10,10,10,10,10,12,100.0
2023-24,Dharmapuri,Pappireddipatty,Kombur,22,22,22,22,22,22,22,22,22,22,22,22,12,100.0
2023-24,Dharmapuri,Pappireddipatty,Manjavadi,21,21,21,21,21,21,21,21,21,21,21,21,12,100.0
2023-24,Dharmapuri,Pappireddipatty,Menasi,100,100,100,100,100,100,100,100,100,100,100,100,12,100.0
2023-24,Dharmapuri,Pappireddipatty,Nadupatti,2,2,2,2,2,2,2,2,2,2,2,2,12,100.0
2023-24,Dharmapuri,Pappireddipatty,Pappambadi,100,100,100,100,100,100,100,100,100,100,100,100,12,100.0
2023-24,Dharmapuri,Pappireddipatty,Pappireddipatti,4,4,4,4,4,4,4,4,4,4,4,4,12,100.0
2023-24,Dharmapuri,Pennagaram,Anjehalli,65,65,65,65,65,65,65,65,65,65,65,65,12,100.0
2023-24,Dharmapuri,Pennagaram,Madehalli,197,197,197,197,197,197,197,197,197,197,197,197,12,100.0
2023-24,Dharmapuri,Pennagaram,Papparapatti,101,101,101,101,101,101,101,101,101,101,101,101,12,100.0
2023-24,Dharmapuri,Pennagaram,Rangapuram,31,31,31,31,31,31,31,31,31,31,31,31,12,100.0
2023-24,Dharmapuri,Pennagaram,Sigaralahalli,1,1,1,1,1,1,1,1,1,1,1,1,12,100.0
2023-24,Dharmapuri,Pennagaram,Thithiyoppanahalli,100,100,100,100,100,100,100,100,100,100,100,100,12,100.0
2023-24,Dindigul,Athoor,Bodikamanvadi,100,100,100,100,100,100,100,99,100,100,100,100,12,100.0
2023-24,Dindigul,Athoor,Manalur,109,109,109,109,108,109,109,109,109,109,109,109,12,100.0
2023-24,Dindigul,Athoor,Paraipatti,100,100,100,100,100,100,100,100,100,100,100,100,12,100.0
2023-24,Dindigul,Athoor,Pillayarnattam,1,1,1,1,1,1,1,1,1,1,1,1,12,100.0
2023-24,Dindigul,Athoor,Vakkampatti,111,111,111,111,111,111,111,111,111,111,111,111,12,100.0
2023-24,Dindigul,Dindigul,A.Vellodu R.F.,1,1,1,1,1,1,1,1,1,1,1,1,12,100.0
2023-24,Dindigul,Dindigul,Kovilur,100,100,100,100,100,99,100,100,100,100,100,100,12,100.0
2023-24,Dindigul,Dindigul,Thottanuthu,104,104,104,104,104,104,104,104,104,104,104,104,12,100.0
2023-24,Dindigul,Guziliamparai,Chinnaluppai,100,100,100,100,100,100,100,100,100,100,100,100,12,100.0
2023-24,Dindigul,Guziliamparai,Thirukoornam,107,107,107,107,107,107,107,107,107,107,107,107,12,100.0
2023-24,Dindigul,Guziliamparai,Ulliyakottai,1,1,1,1,1,1,1,1,1,1,1,1,12,100.0
2023-24,Dindigul,Guziliamparai,Vellodu ( R),101,101,101,101,101,101,101,101,101,101,101,101,12,100.0
2023-24,Dindigul,Kodaikanal,Kamanur,100,100,100,100,100,100,100,100,100,100,100,100,12,100.0
2023-24,Dindigul,Kodaikanal,Poombarai,100,100,100,100,100,100,100,100,100,100,100,100,12,100.0
2023-24,Dindigul,Kodaikanal,Poondi,100,100,100,100,100,100,100,100,100,100,100,100,12,100.0
2023-24,Dindigul,Nattam,Avichchippatti,100,100,100,100,100,100,100,100,100,100,100,100,12,100.0
2023-24,Dindigul,Nattam,Kottaiyur,106,106,106,106,106,106,106,106,106,106,106,106,12,100.0
2023-24,Dindigul,Nattam,Punnapatti,101,101,101,101,101,101,101,101,101,101,101,101,12,100.0
2023-24,Dindigul,Nattam,Sattambadi,100,100,100,100,100,100,100,100,100,100,100,100,12,100.0
2023-24,Dindigul,Nattam,Velanpatti,100,100,100,100,100,100,100,100,100,100,100,100,12,100.0
2023-24,Dindigul,Nilakottai,Koovanuthu,101,101,101,101,101,101,101,101,101,101,101,101,12,100.0
2023-24,Dindigul,Nilakottai,Malayagoundanpatti,102,102,102,102,102,102,102,102,102,102,102,102,12,100.0
2023-24,Dindigul,Nilakottai,Pillaiyarnatham,100,100,100,100,100,100,100,100,100,100,100,100,12,100.0
2023-24,Dindigul,Nilakottai,Ramarajapuram,105,105,105,105,105,105,105,105,105,105,105,105,12,100.0
2023-24,Dindigul,Nilakottai,Vilampatti,105,105,105,105,105,105,105,105,105,105,105,105,12,100.0
2023-24,Dindigul,Oddanchatram,Ambilikai,100,99,100,100,100,100,100,100,100,100,100,100,12,100.0
2023-24,Dindigul,Oddanchatram,Chatrapatti,199,200,200,200,200,200,200,200,200,200,200,200,12,100.0
2023-24,Dindigul,Oddanchatram,Kedayurambu,102,102,102,102,102,102,102,102,102,102,102,102,12,100.0
2023-24,Dindigul,Oddanchatram,Lakkayankottai,101,101,101,101,101,101,101,101,101,101,101,101,12,100.0
2023-24,Dindigul,Oddanchatram,Periyakottai,100,100,100,100,100,100,100,100,100,100,100,100,12,100.0
2023-24,Dindigul,Oddanchatram,Sindalavadampatti,100,100,100,100,100,100,100,100,100,100,100,100,12,100.0
2023-24,Dindigul,Palani,A-Kalayamputhur,101,101,101,101,101,101,101,101,101,101,101,101,12,100.0
2023-24,Dindigul,Palani,Ayyampalayam,106,106,106,106,106,106,106,106,106,106,106,106,12,100.0
2023-24,Dindigul,Palani,Pappampatti,101,101,101,101,101,101,101,101,101,101,101,101,12,100.0
2023-24,Dindigul,Palani,Thathanaickenpatti (N),108,108,108,108,108,108,108,108,108,108,108,108,12,100.0
2023-24,Dindigul,Reddiyarchatiram,Chattirapatti,1,1,1,1,1,1,1,1,1,1,1,1,12,100.0
2023-24,Dindigul,Reddiyarchatiram,Kasavanampatti,201,200,201,201,201,201,201,201,201,201,200,201,12,100.0
2023-24,Dindigul,Reddiyarchatiram,Palakkanuthu,111,111,111,111,111,111,111,111,111,111,111,111,12,100.0
2023-24,Dindigul,Reddiyarchatiram,Sindalagundu,110,110,110,110,110,110,110,110,110,110,110,110,12,100.0
2023-24,Dindigul,Reddiyarchatiram,Tettupatti,111,111,111,111,111,111,111,111,111,111,111,111,12,100.0
2023-24,Dindigul,Shanarpatti,Emakkalapuram,112,112,112,112,112,112,112,112,112,112,112,112,12,100.0
2023-24,Dindigul,Shanarpatti,Madur,100,99,100,100,100,100,100,100,100,100,100,100,12,100.0
2023-24,Dindigul,Shanarpatti,Ragalapuram,101,101,101,101,101,101,101,101,101,101,101,101,12,100.0
2023-24,Dindigul,Shanarpatti,Tavasimadai,100,100,100,100,100,100,100,100,100,100,100,100,12,100.0
2023-24,Dindigul,Thoppampatti,Devathur,106,106,106,106,106,106,106,106,106,106,106,106,12,100.0
2023-24,Dindigul,Thoppampatti,Kolumakondan,104,104,104,104,104,104,104,104,104,104,104,104,12,100.0
2023-24,Dindigul,Thoppampatti,Kottathurai,100,100,100,100,100,100,100,100,100,100,100,100,12,100.0
