year,district_name,district_code,block_name,block_code,village_name,village_code,Nitrogen_Low,Nitrogen_Medium,Nitrogen_High,Nitrogen_sample_count,Nitrogen_status,Nitrogen_coverage,Nitrogen_status_support_pct,Phosphorus_Low,Phosphorus_Medium,Phosphorus_High,Phosphorus_sample_count,Phosphorus_status,Phosphorus_coverage,Phosphorus_status_support_pct,Potassium_Low,Potassium_Medium,Potassium_High,Potassium_sample_count,Potassium_status,Potassium_coverage,Potassium_status_support_pct,Organic Carbon_Low,Organic Carbon_Medium,Organic Carbon_High,Organic Carbon_sample_count,Organic Carbon_status,Organic Carbon_coverage,Organic Carbon_status_support_pct,Soil Ph_Acidic,Soil Ph_Neutral,Soil Ph_Alkaline,Soil Ph_sample_count,Soil Ph_status,Soil Ph_coverage,Soil Ph_status_support_pct,Electrical Conductivity_Non Saline,Electrical Conductivity_Saline,Electrical Conductivity_sample_count,Electrical Conductivity_status,Electrical Conductivity_coverage,Electrical Conductivity_status_support_pct,Zinc_Deficient,Zinc_Sufficient,Zinc_sample_count,Zinc_status,Zinc_coverage,Zinc_status_support_pct,Boron_Deficient,Boron_Sufficient,Boron_sample_count,Boron_status,Boron_coverage,Boron_status_support_pct,Manganese_Deficient,Manganese_Sufficient,Manganese_sample_count,Manganese_status,Manganese_coverage,Manganese_status_support_pct,Sulphur_Deficient,Sulphur_Sufficient,Sulphur_sample_count,Sulphur_status,Sulphur_coverage,Sulphur_status_support_pct,Copper_Deficient,Copper_Sufficient,Copper_sample_count,Copper_status,Copper_coverage,Copper_status_support_pct,Iron_Deficient,Iron_Sufficient,Iron_sample_count,Iron_status,Iron_coverage,Iron_status_support_pct,nutrients_available,overall_coverage_pct,overall_evidence_level
2024-25,Ariyalur,610,Ariyalur,6256,Kayarlabath,636465,113,0,0,113,Low,High,100.0,0,113,0,113,Medium,High,100.0,0,113,0,113,Medium,High,100.0,110,3,0,113,Low,High,97.35,0,113,0,113,Neutral,High,100.0,113,0,113,Non Saline,High,100.0,81,32,113,Deficient,High,71.68,14,99,113,Sufficient,High,87.61,0,113,113,Sufficient,High,100.0,32,81,113,Sufficient,High,71.68,0,110,110,Sufficient,High,100.0,0,113,113,Sufficient,High,100.0,12,100.0,High
2024-25,Ariyalur,610,Ariyalur,6256,Nagamangalam,636473,16,0,0,16,Low,Good,100.0,0,16,0,16,Medium,Good,100.0,0,16,0,16,Medium,Good,100.0,12,4,0,16,Low,Good,75.0,0,14,0,14,Neutral,Good,100.0,16,0,16,Non Saline,Good,100.0,6,10,16,Sufficient,Good,62.5,9,7,16,Deficient,Good,56.25,0,16,16,Sufficient,Good,100.0,3,13,16,Sufficient,Good,81.25,0,16,16,Sufficient,Good,100.0,0,16,16,Sufficient,Good,100.0,12,100.0,High
2024-25,Ariyalur,610,Ariyalur,6256,Oriyur,636489,1,0,0,1,Low,Very Low,100.0,0,1,0,1,Medium,Very Low,100.0,0,1,0,1,Medium,Very Low,100.0,1,0,0,1,Low,Very Low,100.0,0,1,0,1,Neutral,Very Low,100.0,1,0,1,Non Saline,Very Low,100.0,1,0,1,Deficient,Very Low,100.0,1,0,1,Deficient,Very Low,100.0,0,1,1,Sufficient,Very Low,100.0,0,1,1,Sufficient,Very Low,100.0,0,1,1,Sufficient,Very Low,100.0,0,1,1,Sufficient,Very Low,100.0,12,100.0,High
2024-25,Ariyalur,610,Ariyalur,6256,Ottakoil,636455,64,0,0,64,Low,High,100.0,0,35,29,64,Medium,High,54.69,1,63,0,64,Medium,High,98.44,64,0,0,64,Low,High,100.0,0,63,0,63,Neutral,High,100.0,63,0,63,Non Saline,High,100.0,23,41,64,Sufficient,High,64.06,33,31,64,Deficient,High,51.56,0,64,64,Sufficient,High,100.0,17,47,64,Sufficient,High,73.44,0,64,64,Sufficient,High,100.0,7,57,64,Sufficient,High,89.06,12,100.0,High
2024-25,Ariyalur,610,Ariyalur,6256,Periyanagalur,636463,6,0,0,6,Low,Moderate,100.0,0,6,0,6,Medium,Moderate,100.0,0,6,0,6,Medium,Moderate,100.0,6,0,0,6,Low,Moderate,100.0,0,6,0,6,Neutral,Moderate,100.0,6,0,6,Non Saline,Moderate,100.0,4,2,6,Deficient,Moderate,66.67,2,4,6,Sufficient,Moderate,66.67,0,6,6,Sufficient,Moderate,100.0,0,6,6,Sufficient,Moderate,100.0,0,6,6,Sufficient,Moderate,100.0,0,6,6,Sufficient,Moderate,100.0,12,100.0,High
2024-25,Ariyalur,610,Ariyalur,6256,Periyathirukonam,636474,1,0,0,1,Low,Very Low,100.0,0,1,0,1,Medium,Very Low,100.0,0,1,0,1,Medium,Very Low,100.0,1,0,0,1,Low,Very Low,100.0,0,1,0,1,Neutral,Very Low,100.0,1,0,1,Non Saline,Very Low,100.0,0,1,1,Sufficient,Very Low,100.0,1,0,1,Deficient,Very Low,100.0,0,1,1,Sufficient,Very Low,100.0,1,0,1,Deficient,Very Low,100.0,0,1,1,Sufficient,Very Low,100.0,0,1,1,Sufficient,Very Low,100.0,12,100.0,High
2024-25,Ariyalur,610,Ariyalur,6256,Pottaveli,636451,54,0,0,54,Low,High,100.0,0,18,36,54,High,High,66.67,0,54,0,54,Medium,High,100.0,54,0,0,54,Low,High,100.0,0,54,0,54,Neutral,High,100.0,54,0,54,Non Saline,High,100.0,13,41,54,Sufficient,High,75.93,21,33,54,Sufficient,High,61.11,0,54,54,Sufficient,High,100.0,15,39,54,Sufficient,High,72.22,0,54,54,Sufficient,High,100.0,38,16,54,Deficient,High,70.37,12,100.0,High
2024-25,Ariyalur,610,Ariyalur,6256,Pudupalayam,636471,119,0,0,119,Low,High,100.0,0,118,1,119,Medium,High,99.16,0,120,0,120,Medium,High,100.0,118,0,0,118,Low,High,100.0,0,117,0,117,Neutral,High,100.0,118,0,118,Non Saline,High,100.0,57,63,120,Sufficient,High,52.5,2,118,120,Sufficient,High,98.33,5,115,120,Sufficient,High,95.83,23,97,120,Sufficient,High,80.83,0,120,120,Sufficient,High,100.0,0,120,120,Sufficient,High,100.0,12,100.0,High
2024-25,Ariyalur,610,Ariyalur,6256,Pungankuzhi,636488,2,0,0,2,Low,Very Low,100.0,0,2,0,2,Medium,Very Low,100.0,0,2,0,2,Medium,Very Low,100.0,2,0,0,2,Low,Very Low,100.0,0,2,0,2,Neutral,Very Low,100.0,2,0,2,Non Saline,Very Low,100.0,2,0,2,Deficient,Very Low,100.0,2,0,2,Deficient,Very Low,100.0,0,2,2,Sufficient,Very Low,100.0,1,1,2,Deficient|Sufficient,Very Low,50.0,0,2,2,Sufficient,Very Low,100.0,0,2,2,Sufficient,Very Low,100.0,12,100.0,High
2024-25,Ariyalur,610,Ariyalur,6256,Rayampuram,636452,38,0,0,38,Low,High,100.0,0,38,0,38,Medium,High,100.0,0,38,0,38,Medium,High,100.0,38,0,0,38,Low,High,100.0,0,38,0,38,Neutral,High,100.0,38,0,38,Non Saline,High,100.0,27,11,38,Deficient,High,71.05,10,28,38,Sufficient,High,73.68,0,38,38,Sufficient,High,100.0,2,36,38,Sufficient,High,94.74,0,38,38,Sufficient,High,100.0,0,38,38,Sufficient,High,100.0,12,100.0,High
2024-25,Ariyalur,610,Ariyalur,6256,Reddipalayam,636472,4,0,0,4,Low,Low,100.0,0,4,0,4,Medium,Low,100.0,0,4,0,4,Medium,Low,100.0,4,0,0,4,Low,Low,100.0,0,4,0,4,Neutral,Low,100.0,4,0,4,Non Saline,Low,100.0,2,2,4,Deficient|Sufficient,Low,50.0,4,0,4,Deficient,Low,100.0,0,4,4,Sufficient,Low,100.0,0,4,4,Sufficient,Low,100.0,0,4,4,Sufficient,Low,100.0,0,4,4,Sufficient,Low,100.0,12,100.0,High
2024-25,Ariyalur,610,Ariyalur,6256,Sennivanam,636453,12,0,0,12,Low,Good,100.0,0,11,1,12,Medium,Good,91.67,0,12,0,12,Medium,Good,100.0,12,0,0,12,Low,Good,100.0,0,12,0,12,Neutral,Good,100.0,12,0,12,Non Saline,Good,100.0,7,5,12,Deficient,Good,58.33,6,6,12,Deficient|Sufficient,Good,50.0,0,12,12,Sufficient,Good,100.0,1,11,12,Sufficient,Good,91.67,0,12,12,Sufficient,Good,100.0,0,12,12,Sufficient,Good,100.0,12,100.0,High
2024-25,Ariyalur,610,Ariyalur,6256,Siruvalur,636470,36,0,0,36,Low,High,100.0,0,36,0,36,Medium,High,100.0,0,36,0,36,Medium,High,100.0,36,0,0,36,Low,High,100.0,0,36,0,36,Neutral,High,100.0,36,0,36,Non Saline,High,100.0,20,16,36,Deficient,High,55.56,8,28,36,Sufficient,High,77.78,1,35,36,Sufficient,High,97.22,1,35,36,Sufficient,High,97.22,0,36,36,Sufficient,High,100.0,0,36,36,Sufficient,High,100.0,12,100.0,High
2024-25,Ariyalur,610,Ariyalur,6256,Thelur,636462,108,0,0,108,Low,High,100.0,0,108,0,108,Medium,High,100.0,0,108,0,108,Medium,High,100.0,108,0,0,108,Low,High,100.0,0,107,0,107,Neutral,High,100.0,108,0,108,Non Saline,High,100.0,46,62,108,Sufficient,High,57.41,4,104,108,Sufficient,High,96.3,1,107,108,Sufficient,High,99.07,1,107,108,Sufficient,High,99.07,0,108,108,Sufficient,High,100.0,0,108,108,Sufficient,High,100.0,12,100.0,High
2024-25,Ariyalur,610,Ariyalur,6256,Valajanagaram,636467,19,0,0,19,Low,Good,100.0,0,19,0,19,Medium,Good,100.0,0,19,0,19,Medium,Good,100.0,19,0,0,19,Low,Good,100.0,0,19,0,19,Neutral,Good,100.0,19,0,19,Non Saline,Good,100.0,7,12,19,Sufficient,Good,63.16,4,15,19,Sufficient,Good,78.95,0,19,19,Sufficient,Good,100.0,1,18,19,Sufficient,Good,94.74,0,19,19,Sufficient,Good,100.0,0,19,19,Sufficient,Good,100.0,12,100.0,High
2024-25,Ariyalur,610,Ariyalur,6256,Vilangudi,636461,3,0,0,3,Low,Low,100.0,0,3,0,3,Medium,Low,100.0,0,3,0,3,Medium,Low,100.0,3,0,0,3,Low,Low,100.0,0,3,0,3,Neutral,Low,100.0,3,0,3,Non Saline,Low,100.0,2,1,3,Deficient,Low,66.67,1,2,3,Sufficient,Low,66.67,0,3,3,Sufficient,Low,100.0,0,3,3,Sufficient,Low,100.0,0,3,3,Sufficient,Low,100.0,0,3,3,Sufficient,Low,100.0,12,100.0,High
2024-25,Ariyalur,610,Jayamkondam,6257,Amanakkanthondi,636376,1,0,0,1,Low,Very Low,100.0,0,1,0,1,Medium,Very Low,100.0,0,1,0,1,Medium,Very Low,100.0,1,0,0,1,Low,Very Low,100.0,0,1,0,1,Neutral,Very Low,100.0,1,0,1,Non Saline,Very Low,100.0,1,0,1,Deficient,Very Low,100.0,0,1,1,Sufficient,Very Low,100.0,0,1,1,Sufficient,Very Low,100.0,0,1,1,Sufficient,Very Low,100.0,0,1,1,Sufficient,Very Low,100.0,0,1,1,Sufficient,Very Low,100.0,12,100.0,High
2024-25,Ariyalur,610,Jayamkondam,6257,Angarayanallur (East),636382,25,0,0,25,Low,Good,100.0,0,25,0,25,Medium,Good,100.0,1,24,0,25,Medium,Good,96.0,25,0,0,25,Low,Good,100.0,0,24,0,24,Neutral,Good,100.0,25,0,25,Non Saline,Good,100.0,5,20,25,Sufficient,Good,80.0,2,23,25,Sufficient,Good,92.0,0,25,25,Sufficient,Good,100.0,0,25,25,Sufficient,Good,100.0,0,25,25,Sufficient,Good,100.0,0,25,25,Sufficient,Good,100.0,12,100.0,High
2024-25,Ariyalur,610,Sendurai,6259,Anandavadi,636331,7,0,0,7,Low,Moderate,100.0,0,7,0,7,Medium,Moderate,100.0,1,6,0,7,Medium,Moderate,85.71,7,0,0,7,Low,Moderate,100.0,0,7,0,7,Neutral,Moderate,100.0,7,0,7,Non Saline,Moderate,100.0,5,2,7,Deficient,Moderate,71.43,4,3,7,Deficient,Moderate,57.14,0,7,7,Sufficient,Moderate,100.0,1,6,7,Sufficient,Moderate,85.71,0,7,7,Sufficient,Moderate,100.0,0,7,7,Sufficient,Moderate,100.0,12,100.0,High
2024-25,Ariyalur,610,Jayamkondam,6257,Angarayanallur (West),931847,6,0,0,6,Low,Moderate,100.0,0,6,0,6,Medium,Moderate,100.0,0,6,0,6,Medium,Moderate,100.0,6,0,0,6,Low,Moderate,100.0,0,4,0,4,Neutral,Low,100.0,6,0,6,Non Saline,Moderate,100.0,3,3,6,Deficient|Sufficient,Moderate,50.0,1,5,6,Sufficient,Moderate,83.33,0,6,6,Sufficient,Moderate,100.0,0,6,6,Sufficient,Moderate,100.0,0,6,6,Sufficient,Moderate,100.0,0,6,6,Sufficient,Moderate,100.0,12,100.0,High
2024-25,Ariyalur,610,Jayamkondam,6257,Devamangalam,636383,49,0,0,49,Low,High,100.0,0,49,0,49,Medium,High,100.0,0,49,0,49,Medium,High,100.0,49,0,0,49,Low,High,100.0,0,49,0,49,Neutral,High,100.0,49,0,49,Non Saline,High,100.0,20,29,49,Sufficient,High,59.18,9,40,49,Sufficient,High,81.63,0,49,49,Sufficient,High,100.0,0,49,49,Sufficient,High,100.0,0,49,49,Sufficient,High,100.0,0,49,49,Sufficient,High,100.0,12,100.0,High
2024-25,Ariyalur,610,Jayamkondam,6257,Edayar,636381,135,0,0,135,Low,High,100.0,0,135,0,135,Medium,High,100.0,0,135,0,135,Medium,High,100.0,135,0,0,135,Low,High,100.0,0,129,0,129,Neutral,High,100.0,133,0,133,Non Saline,High,100.0,50,85,135,Sufficient,High,62.96,0,135,135,Sufficient,High,100.0,0,135,135,Sufficient,High,100.0,26,109,135,Sufficient,High,80.74,1,134,135,Sufficient,High,99.26,0,135,135,Sufficient,High,100.0,12,100.0,High
2024-25,Ariyalur,610,Jayamkondam,6257,Elayaperumalnallur,636374,10,0,0,10,Low,Moderate,100.0,0,10,0,10,Medium,Moderate,100.0,0,10,0,10,Medium,Moderate,100.0,10,0,0,10,Low,Moderate,100.0,0,10,0,10,Neutral,Moderate,100.0,10,0,10,Non Saline,Moderate,100.0,4,6,10,Sufficient,Moderate,60.0,0,10,10,Sufficient,Moderate,100.0,0,10,10,Sufficient,Moderate,100.0,0,10,10,Sufficient,Moderate,100.0,0,10,10,Sufficient,Moderate,100.0,0,10,10,Sufficient,Moderate,100.0,12,100.0,High
2024-25,Ariyalur,610,Jayamkondam,6257,Eravangudy,636352,24,0,0,24,Low,Good,100.0,1,23,0,24,Medium,Good,95.83,0,24,0,24,Medium,Good,100.0,24,0,0,24,Low,Good,100.0,0,24,0,24,Neutral,Good,100.0,24,0,24,Non Saline,Good,100.0,6,18,24,Sufficient,Good,75.0,0,24,24,Sufficient,Good,100.0,0,24,24,Sufficient,Good,100.0,1,23,24,Sufficient,Good,95.83,0,24,24,Sufficient,Good,100.0,0,24,24,Sufficient,Good,100.0,12,100.0,High
2024-25,Ariyalur,610,Jayamkondam,6257,Guruvalapparkovil,636386,1,0,0,1,Low,Very Low,100.0,0,1,0,1,Medium,Very Low,100.0,0,1,0,1,Medium,Very Low,100.0,1,0,0,1,Low,Very Low,100.0,0,1,0,1,Neutral,Very Low,100.0,1,0,1,Non Saline,Very Low,100.0,1,0,1,Deficient,Very Low,100.0,0,1,1,Sufficient,Very Low,100.0,0,1,1,Sufficient,Very Low,100.0,0,1,1,Sufficient,Very Low,100.0,0,1,1,Sufficient,Very Low,100.0,0,1,1,Sufficient,Very Low,100.0,12,100.0,High
2024-25,Ariyalur,610,Jayamkondam,6257,Kattagaram (North),636371,1,0,0,1,Low,Very Low,100.0,0,1,0,1,Medium,Very Low,100.0,0,1,0,1,Medium,Very Low,100.0,1,0,0,1,Low,Very Low,100.0,0,1,0,1,Neutral,Very Low,100.0,1,0,1,Non Saline,Very Low,100.0,0,1,1,Sufficient,Very Low,100.0,0,1,1,Sufficient,Very Low,100.0,0,1,1,Sufficient,Very Low,100.0,0,1,1,Sufficient,Very Low,100.0,0,1,1,Sufficient,Very Low,100.0,0,1,1,Sufficient,Very Low,100.0,12,100.0,High
2024-25,Ariyalur,610,Jayamkondam,6257,Kattagaram (South),636372,21,0,0,21,Low,Good,100.0,0,21,0,21,Medium,Good,100.0,0,21,0,21,Medium,Good,100.0,21,0,0,21,Low,Good,100.0,0,20,0,20,Neutral,Good,100.0,20,0,20,Non Saline,Good,100.0,8,13,21,Sufficient,Good,61.9,0,21,21,Sufficient,Good,100.0,0,21,21,Sufficient,Good,100.0,0,21,21,Sufficient,Good,100.0,0,21,21,Sufficient,Good,100.0,0,21,21,Sufficient,Good,100.0,12,100.0,High
2024-25,Ariyalur,610,Jayamkondam,6257,Keelakudiyiruppu,636366,133,0,0,133,Low,High,100.0,0,133,0,133,Medium,High,100.0,0,133,0,133,Medium,High,100.0,132,0,0,132,Low,High,100.0,0,130,0,130,Neutral,High,100.0,131,0,131,Non Saline,High,100.0,47,86,133,Sufficient,High,64.66,4,129,133,Sufficient,High,96.99,0,133,133,Sufficient,High,100.0,4,129,133,Sufficient,High,96.99,0,132,132,Sufficient,High,100.0,2,131,133,Sufficient,High,98.5,12,100.0,High
2024-25,Ariyalur,610,Jayamkondam,6257,Kulothunganallur,636387,35,0,0,35,Low,High,100.0,0,34,1,35,Medium,High,97.14,0,35,0,35,Medium,High,100.0,35,0,0,35,Low,High,100.0,0,34,0,34,Neutral,High,100.0,34,0,34,Non Saline,High,100.0,18,17,35,Deficient,High,51.43,0,35,35,Sufficient,High,100.0,0,35,35,Sufficient,High,100.0,0,35,35,Sufficient,High,100.0,0,35,35,Sufficient,High,100.0,2,33,35,Sufficient,High,94.29,12,100.0,High
2024-25,Ariyalur,610,Jayamkondam,6257,Kundaveli (East),636370,1,0,0,1,Low,Very Low,100.0,0,1,0,1,Medium,Very Low,100.0,0,1,0,1,Medium,Very Low,100.0,1,0,0,1,Low,Very Low,100.0,0,1,0,1,Neutral,Very Low,100.0,1,0,1,Non Saline,Very Low,100.0,1,0,1,Deficient,Very Low,100.0,0,1,1,Sufficient,Very Low,100.0,0,1,1,Sufficient,Very Low,100.0,0,1,1,Sufficient,Very Low,100.0,0,1,1,Sufficient,Very Low,100.0,0,1,1,Sufficient,Very Low,100.0,12,100.0,High
2024-25,Ariyalur,610,Jayamkondam,6257,Kundaveli (West),636369,18,0,0,18,Low,Good,100.0,0,18,0,18,Medium,Good,100.0,0,18,0,18,Medium,Good,100.0,18,0,0,18,Low,Good,100.0,0,18,0,18,Neutral,Good,100.0,18,0,18,Non Saline,Good,100.0,7,11,18,Sufficient,Good,61.11,0,18,18,Sufficient,Good,100.0,0,18,18,Sufficient,Good,100.0,0,18,18,Sufficient,Good,100.0,0,18,18,Sufficient,Good,100.0,0,18,18,Sufficient,Good,100.0,12,100.0,High
2024-25,Ariyalur,610,Jayamkondam,6257,Muthuservamadam,636373,5,0,0,5,Low,Low,100.0,0,5,0,5,Medium,Low,100.0,0,5,0,5,Medium,Low,100.0,5,0,0,5,Low,Low,100.0,0,5,0,5,Neutral,Low,100.0,5,0,5,Non Saline,Low,100.0,1,4,5,Sufficient,Low,80.0,0,5,5,Sufficient,Low,100.0,0,5,5,Sufficient,Low,100.0,0,5,5,Sufficient,Low,100.0,0,5,5,Sufficient,Low,100.0,0,5,5,Sufficient,Low,100.0,12,100.0,High
2024-25,Ariyalur,610,Jayamkondam,6257,Pappakudi (North),636350,3,0,0,3,Low,Low,100.0,0,3,0,3,Medium,Low,100.0,0,3,0,3,Medium,Low,100.0,3,0,0,3,Low,Low,100.0,0,3,0,3,Neutral,Low,100.0,3,0,3,Non Saline,Low,100.0,2,1,3,Deficient,Low,66.67,0,3,3,Sufficient,Low,100.0,0,3,3,Sufficient,Low,100.0,0,3,3,Sufficient,Low,100.0,0,3,3,Sufficient,Low,100.0,0,3,3,Sufficient,Low,100.0,12,100.0,High
2024-25,Ariyalur,610,Jayamkondam,6257,Pappakudi (South),636351,7,0,0,7,Low,Moderate,100.0,0,5,2,7,Medium,Moderate,71.43,0,7,0,7,Medium,Moderate,100.0,7,0,0,7,Low,Moderate,100.0,1,6,0,7,Neutral,Moderate,85.71,7,0,7,Non Saline,Moderate,100.0,4,3,7,Deficient,Moderate,57.14,0,7,7,Sufficient,Moderate,100.0,0,7,7,Sufficient,Moderate,100.0,0,7,7,Sufficient,Moderate,100.0,0,7,7,Sufficient,Moderate,100.0,0,7,7,Sufficient,Moderate,100.0,12,100.0,High
2024-25,Ariyalur,610,Jayamkondam,6257,Periyavalayam,636377,1,0,0,1,Low,Very Low,100.0,0,1,0,1,Medium,Very Low,100.0,0,1,0,1,Medium,Very Low,100.0,1,0,0,1,Low,Very Low,100.0,0,1,0,1,Neutral,Very Low,100.0,1,0,1,Non Saline,Very Low,100.0,0,1,1,Sufficient,Very Low,100.0,0,1,1,Sufficient,Very Low,100.0,0,1,1,Sufficient,Very Low,100.0,0,1,1,Sufficient,Very Low,100.0,0,1,1,Sufficient,Very Low,100.0,0,1,1,Sufficient,Very Low,100.0,12,100.0,High
2024-25,Ariyalur,610,Jayamkondam,6257,Pilichikuzihi,636396,124,0,0,124,Low,High,100.0,0,124,1,125,Medium,High,99.2,1,124,0,125,Medium,High,99.2,124,0,0,124,Low,High,100.0,0,111,0,111,Neutral,High,100.0,117,1,118,Non Saline,High,99.15,44,81,125,Sufficient,High,64.8,8,117,125,Sufficient,High,93.6,0,125,125,Sufficient,High,100.0,12,113,125,Sufficient,High,90.4,0,125,125,Sufficient,High,100.0,9,116,125,Sufficient,High,92.8,12,100.0,High
2024-25,Ariyalur,610,Jayamkondam,6257,Pirancheri,636367,114,0,0,114,Low,High,100.0,0,113,1,114,Medium,High,99.12,0,114,0,114,Medium,High,100.0,114,0,0,114,Low,High,100.0,0,110,0,110,Neutral,High,100.0,114,0,114,Non Saline,High,100.0,56,58,114,Sufficient,High,50.88,6,108,114,Sufficient,High,94.74,1,113,114,Sufficient,High,99.12,5,109,114,Sufficient,High,95.61,0,114,114,Sufficient,High,100.0,0,114,114,Sufficient,High,100.0,12,100.0,High
2024-25,Ariyalur,610,Jayamkondam,6257,Pitchanur,636375,109,0,0,109,Low,High,100.0,1,108,0,109,Medium,High,99.08,0,109,0,109,Medium,High,100.0,109,0,0,109,Low,High,100.0,0,106,0,106,Neutral,High,100.0,108,0,108,Non Saline,High,100.0,48,61,109,Sufficient,High,55.96,18,91,109,Sufficient,High,83.49,0,109,109,Sufficient,High,100.0,27,82,109,Sufficient,High,75.23,0,109,109,Sufficient,High,100.0,0,109,109,Sufficient,High,100.0,12,100.0,High
2024-25,Ariyalur,610,Jayamkondam,6257,Sooriyamanal,636378,18,0,0,18,Low,Good,100.0,0,18,0,18,Medium,Good,100.0,0,18,0,18,Medium,Good,100.0,18,0,0,18,Low,Good,100.0,0,18,0,18,Neutral,Good,100.0,18,0,18,Non Saline,Good,100.0,5,13,18,Sufficient,Good,72.22,1,17,18,Sufficient,Good,94.44,0,18,18,Sufficient,Good,100.0,0,18,18,Sufficient,Good,100.0,0,18,18,Sufficient,Good,100.0,0,18,18,Sufficient,Good,100.0,12,100.0,High
2024-25,Ariyalur,610,Jayamkondam,6257,T.Sholankurichi (North),636397,13,0,0,13,Low,Good,100.0,0,9,4,13,Medium,Good,69.23,0,13,0,13,Medium,Good,100.0,13,0,0,13,Low,Good,100.0,0,13,0,13,Neutral,Good,100.0,13,0,13,Non Saline,Good,100.0,3,10,13,Sufficient,Good,76.92,0,13,13,Sufficient,Good,100.0,0,13,13,Sufficient,Good,100.0,0,13,13,Sufficient,Good,100.0,0,13,13,Sufficient,Good,100.0,0,13,13,Sufficient,Good,100.0,12,100.0,High
2024-25,Ariyalur,610,Jayamkondam,6257,Thaluthalaimedu,636388,21,0,0,21,Low,Good,100.0,0,21,0,21,Medium,Good,100.0,0,21,0,21,Medium,Good,100.0,21,0,0,21,Low,Good,100.0,0,21,0,21,Neutral,Good,100.0,21,0,21,Non Saline,Good,100.0,8,13,21,Sufficient,Good,61.9,0,21,21,Sufficient,Good,100.0,0,21,21,Sufficient,Good,100.0,0,21,21,Sufficient,Good,100.0,0,21,21,Sufficient,Good,100.0,0,21,21,Sufficient,Good,100.0,12,100.0,High
2024-25,Ariyalur,610,Jayamkondam,6257,Thandalai,636365,11,0,0,11,Low,Good,100.0,0,11,0,11,Medium,Good,100.0,0,11,0,11,Medium,Good,100.0,11,0,0,11,Low,Good,100.0,0,10,0,10,Neutral,Moderate,100.0,10,0,10,Non Saline,Moderate,100.0,2,9,11,Sufficient,Good,81.82,0,11,11,Sufficient,Good,100.0,0,11,11,Sufficient,Good,100.0,0,11,11,Sufficient,Good,100.0,0,11,11,Sufficient,Good,100.0,0,11,11,Sufficient,Good,100.0,12,100.0,High
2024-25,Ariyalur,610,Jayamkondam,6257,Thathanur(East),636399,3,0,0,3,Low,Low,100.0,0,2,1,3,Medium,Low,66.67,0,3,0,3,Medium,Low,100.0,3,0,0,3,Low,Low,100.0,0,3,0,3,Neutral,Low,100.0,3,0,3,Non Saline,Low,100.0,1,2,3,Sufficient,Low,66.67,0,3,3,Sufficient,Low,100.0,0,3,3,Sufficient,Low,100.0,0,3,3,Sufficient,Low,100.0,0,3,3,Sufficient,Low,100.0,0,3,3,Sufficient,Low,100.0,12,100.0,High
2024-25,Ariyalur,610,Jayamkondam,6257,Thathanur(West),636400,6,0,0,6,Low,Moderate,100.0,0,6,0,6,Medium,Moderate,100.0,0,6,0,6,Medium,Moderate,100.0,6,0,0,6,Low,Moderate,100.0,0,6,0,6,Neutral,Moderate,100.0,6,0,6,Non Saline,Moderate,100.0,1,5,6,Sufficient,Moderate,83.33,1,5,6,Sufficient,Moderate,83.33,0,6,6,Sufficient,Moderate,100.0,0,6,6,Sufficient,Moderate,100.0,0,6,6,Sufficient,Moderate,100.0,0,6,6,Sufficient,Moderate,100.0,12,100.0,High
2024-25,Ariyalur,610,Jayamkondam,6257,Ulkottai (North),636384,7,0,0,7,Low,Moderate,100.0,0,6,1,7,Medium,Moderate,85.71,0,7,0,7,Medium,Moderate,100.0,7,0,0,7,Low,Moderate,100.0,0,7,0,7,Neutral,Moderate,100.0,7,0,7,Non Saline,Moderate,100.0,1,6,7,Sufficient,Moderate,85.71,0,7,7,Sufficient,Moderate,100.0,0,7,7,Sufficient,Moderate,100.0,0,7,7,Sufficient,Moderate,100.0,0,7,7,Sufficient,Moderate,100.0,0,7,7,Sufficient,Moderate,100.0,12,100.0,High
2024-25,Ariyalur,610,Jayamkondam,6257,Ulkottai (South),636385,15,0,0,15,Low,Good,100.0,0,15,0,15,Medium,Good,100.0,0,15,0,15,Medium,Good,100.0,15,0,0,15,Low,Good,100.0,0,15,0,15,Neutral,Good,100.0,15,0,15,Non Saline,Good,100.0,4,11,15,Sufficient,Good,73.33,0,15,15,Sufficient,Good,100.0,0,15,15,Sufficient,Good,100.0,3,12,15,Sufficient,Good,80.0,0,15,15,Sufficient,Good,100.0,0,15,15,Sufficient,Good,100.0,12,100.0,High
2024-25,Ariyalur,610,Sendurai,6259,Nakkampadi,636320,125,0,0,125,Low,High,100.0,0,126,0,126,Medium,High,100.0,0,126,0,126,Medium,High,100.0,124,0,1,125,Low,High,99.2,0,124,0,124,Neutral,High,100.0,124,0,124,Non Saline,High,100.0,49,77,126,Sufficient,High,61.11,1,125,126,Sufficient,High,99.21,0,126,126,Sufficient,High,100.0,9,117,126,Sufficient,High,92.86,0,118,118,Sufficient,High,100.0,1,125,126,Sufficient,High,99.21,12,100.0,High
