year,district_name,district_code,block_name,block_code,village_name,village_code,nitrogen_status,phosphorus_status,potassium_status,organic_carbon_status,electrical_conductivity_status,soil_ph_status,zinc_status,boron_status,manganese_status,sulphur_status,copper_status,iron_status,boron_deficient,boron_sufficient,copper_deficient,copper_sufficient,electrical_conductivity_non_saline,electrical_conductivity_saline,iron_deficient,iron_sufficient,manganese_deficient,manganese_sufficient,nitrogen_high,nitrogen_low,nitrogen_medium,organic_carbon_high,organic_carbon_low,organic_carbon_medium,phosphorus_high,phosphorus_low,phosphorus_medium,potassium_high,potassium_low,potassium_medium,soil_ph_acidic,soil_ph_alkaline,soil_ph_neutral,sulphur_deficient,sulphur_sufficient,zinc_deficient,zinc_sufficient
2023-24,Chengalpattu,730,Madurantakam,6181,Amayambattu,630075,Low,High,Low,Low,Non Saline,Neutral,Sufficient,Deficient,Deficient,Sufficient,Sufficient,Deficient,36,0,0,36,36,0,35,1,36,0,0,36,0,0,35,1,26,1,9,0,27,9,0,0,36,7,29,7,29
2023-24,Chengalpattu,730,Madurantakam,6181,Arungunam,630053,Low,Low,Low,Low,Non Saline,Neutral,Sufficient,Sufficient,Deficient,Sufficient,Sufficient,Deficient,0,1,0,1,1,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0,1,0,1
2023-24,Chengalpattu,730,Madurantakam,6181,Erumbedu,630101,Low,Low,Low,Low,Non Saline,Neutral,Sufficient,Deficient,Deficient,Sufficient,Sufficient,Deficient,81,37,8,110,118,0,72,46,61,57,0,118,0,39,68,11,15,70,33,1,117,0,20,1,97,36,82,52,66
2023-24,Chengalpattu,730,Madurantakam,6181,Kallabiranpuram,629995,Low,Low,Low,Low,Non Saline,Neutral,Sufficient,Deficient,Deficient,Sufficient,Sufficient,Deficient,67,33,11,89,100,0,100,0,54,46,0,100,0,23,55,22,0,96,4,1,71,28,0,0,100,7,93,41,59
2023-24,Chengalpattu,730,Madurantakam,6181,Kilvasalai,630103,Low,Low,Low,Low,Non Saline,Neutral,Sufficient,Deficient,Deficient,Sufficient,Sufficient,Deficient,43,0,3,40,43,0,43,0,43,0,0,43,0,0,43,0,18,20,5,0,43,0,5,0,38,8,35,12,31
2023-24,Chengalpattu,730,Madurantakam,6181,Nallamur Keelakaranai,630093,Low,Low,Low,Low,Non Saline,Acidic,Deficient,Deficient,Sufficient,Sufficient,Sufficient,Deficient,85,30,0,115,115,0,101,14,43,72,0,115,0,2,98,15,1,68,46,0,115,0,105,0,10,45,70,59,56
2023-24,Chengalpattu,730,Madurantakam,6181,Neerpair,630104,Low,Low,Medium,Low,Non Saline,Neutral,Deficient,Sufficient,Sufficient,Sufficient,Sufficient,Deficient,11,47,5,53,58,0,58,0,22,36,0,58,0,0,56,2,22,26,10,3,12,43,0,0,58,12,46,31,27
2023-24,Chengalpattu,730,Madurantakam,6181,Nesapakkam,630086,Low,Medium,Medium,Low,Non Saline,Neutral,Sufficient,Deficient,Deficient,Sufficient,Sufficient,Deficient,48,0,0,48,48,0,48,0,48,0,0,48,0,0,48,0,11,17,20,0,2,46,0,0,48,12,36,0,48
2023-24,Chengalpattu,730,Madurantakam,6181,Nethapakkam,630077,Low,Low,Low,Low,Non Saline,Neutral,Sufficient,Sufficient,Deficient,Sufficient,Sufficient,Deficient,47,56,11,92,103,0,101,2,68,35,0,103,0,0,103,0,10,57,36,0,58,45,0,0,103,44,59,37,66
2023-24,Chengalpattu,730,Madurantakam,6181,Palayanur,629987,Low,Low,Low,Low,Non Saline,Neutral,Sufficient,Deficient,Deficient,Sufficient,Sufficient,Deficient,93,7,9,91,100,0,100,0,100,0,0,100,0,0,97,3,14,57,29,0,70,30,0,7,93,19,81,43,57
2023-24,Chengalpattu,730,Madurantakam,6181,Peruveli,630092,Low,Low,Low,Low,Non Saline,Acidic,Deficient,Deficient,Sufficient,Sufficient,Sufficient,Deficient,188,17,3,202,204,1,204,1,96,109,0,205,0,1,186,18,7,141,57,1,204,0,200,0,5,57,148,119,86
2023-24,Chengalpattu,730,Madurantakam,6181,Vilvarayanallur,630056,Low,Medium,Medium,Low,Non Saline,Neutral,Deficient,Deficient,Deficient,Sufficient,Sufficient,Deficient,90,10,8,92,100,0,100,0,100,0,0,100,0,7,79,14,0,31,69,0,31,69,0,1,99,32,68,59,41
2023-24,Chengalpattu,730,Madurantakam,6181,Z.Budur,630102,Low,Low,Low,Low,Non Saline,Neutral,Sufficient,Deficient,Deficient,Sufficient,Sufficient,Deficient,112,8,21,99,120,0,97,23,89,31,0,120,0,42,49,29,6,65,49,2,109,9,2,0,118,36,84,45,75
2023-24,Chengalpattu,730,St.Thomas Mount,6183,Agaramthen,629366,Low,Low,Low,Low,Non Saline,Neutral,Deficient,Deficient,Deficient,Sufficient,Deficient,Deficient,1,0,1,0,1,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0,1,1,0
2023-24,Chengalpattu,730,St.Thomas Mount,6183,Kasbapuram,629364,Low,Low,Low,Low,Non Saline,Neutral,Deficient,Deficient,Deficient,Sufficient,Sufficient,Deficient,69,0,13,56,69,0,69,0,69,0,0,69,0,0,69,0,1,68,0,0,69,0,0,0,69,13,56,44,25
2023-24,Chengalpattu,730,St.Thomas Mount,6183,Nanmangalam (Og),629391,Low,High,Low,Low,Non Saline,Neutral,Deficient,Deficient,Deficient,Sufficient,Sufficient,Deficient,48,14,3,59,62,0,62,0,62,0,0,62,0,1,61,0,38,13,11,0,61,1,0,1,61,18,44,38,24
2023-24,Chengalpattu,730,St.Thomas Mount,6183,Tiruvancheri (Og),629370,Low,High,Low,Low,Non Saline,Neutral,Sufficient,Deficient,Deficient,Sufficient,Sufficient,Deficient,28,4,3,29,32,0,32,0,32,0,0,32,0,0,32,0,21,2,9,0,32,0,0,0,32,6,26,7,25
2023-24,Chengalpattu,730,St.Thomas Mount,6183,Vengavasal (Ct),629390,Low,Low,Low,Low,Non Saline,Neutral,Deficient,Deficient,Deficient,Sufficient,Sufficient,Deficient,123,15,21,117,138,0,138,0,138,0,1,137,0,0,138,0,40,87,11,0,138,0,0,1,137,34,104,73,65
2023-24,Chengalpattu,730,Thiruporur,6184,Acharavakkam,629494,Low,Medium,Low,Low,Non Saline,Neutral,Sufficient,Sufficient,Deficient,Sufficient,Sufficient,Deficient,0,1,0,1,1,0,1,0,1,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0,1,0,1,0,1
2023-24,Chengalpattu,730,Thiruporur,6184,Agaram,629438,Low,High,Low,Low,Non Saline,Neutral,Sufficient,Deficient,Deficient,Sufficient,Sufficient,Deficient,1,0,0,1,1,0,1,0,1,0,0,1,0,0,1,0,1,0,0,0,1,0,0,0,1,0,1,0,1
2023-24,Chengalpattu,730,Thiruporur,6184,Alathur,629490,Low,Low,Low,Low,Non Saline,Neutral,Sufficient,Deficient,Deficient,Sufficient,Sufficient,Deficient,99,4,7,96,103,0,103,0,103,0,0,103,0,0,103,0,19,83,1,0,103,0,0,7,96,31,72,15,88
2023-24,Chengalpattu,730,Thiruporur,6184,Amaiyampattu,629524,Low,High,Low,Low,Non Saline,Neutral,Sufficient,Deficient,Deficient,Sufficient,Sufficient,Deficient,11,0,0,11,11,0,11,0,11,0,0,11,0,0,11,0,6,0,5,0,6,5,0,0,11,5,6,0,11
2023-24,Chengalpattu,730,Thiruporur,6184,Arungundram,629536,Low,Low,Low,Low,Non Saline,Neutral,Sufficient,Deficient,Deficient,Sufficient,Sufficient,Deficient,110,11,3,118,121,0,121,0,121,0,0,121,0,1,115,5,16,90,15,0,105,16,0,0,121,35,86,31,90
2023-24,Chengalpattu,730,Thiruporur,6184,Dasarikuppam,629466,Low,Low,Medium,Low,Non Saline,Neutral,Sufficient,Deficient,Deficient,Sufficient,Sufficient,Deficient,66,6,2,70,72,0,72,0,72,0,0,72,0,0,72,0,24,39,9,0,20,52,0,0,72,20,52,16,56
2023-24,Chengalpattu,730,Thiruporur,6184,Dhakshnavarthy,629522,Low,High,Low,Low,Non Saline,Neutral,Sufficient,Deficient,Deficient,Sufficient,Sufficient,Deficient,11,0,0,11,11,0,11,0,11,0,0,11,0,0,11,0,7,0,4,0,8,3,0,0,11,3,8,1,10
2023-24,Chengalpattu,730,Thiruporur,6184,Hanumanthapuram,629456,Low,High,Low,Low,Non Saline,Neutral,Sufficient,Deficient,Deficient,Sufficient,Sufficient,Deficient,84,10,2,92,93,1,94,0,94,0,0,94,0,1,93,0,43,31,20,0,82,12,0,0,94,29,65,36,58
2023-24,Chengalpattu,730,Thiruporur,6184,Kannathur Reddy Kuppam,629401,Low,High,Medium,Low,Non Saline,Neutral,Deficient,Deficient,Deficient,Sufficient,Sufficient,Deficient,10,0,0,10,10,0,10,0,10,0,0,10,0,0,10,0,7,0,3,0,4,6,0,1,9,4,6,10,0
2023-24,Chengalpattu,730,Thiruporur,6184,Kolathur,629443,Low,Low,Low,Low,Non Saline,Neutral,Sufficient,Deficient,Deficient,Deficient,Sufficient,Deficient,2,0,0,2,2,0,2,0,2,0,0,2,0,0,2,0,0,2,0,0,2,0,0,0,2,2,0,0,2
2023-24,Chengalpattu,730,Thiruporur,6184,Manamathy,629513,Low,High,Low,Low,Non Saline,Neutral,Sufficient,Deficient,Deficient,Sufficient,Sufficient,Deficient,108,1,4,105,109,0,109,0,109,0,0,109,0,0,109,0,50,41,18,0,97,12,0,0,109,26,83,15,94
2023-24,Chengalpattu,730,Thiruporur,6184,Melkanagampattu,629525,Low,Low,Low,Low,Non Saline,Neutral,Sufficient,Deficient,Deficient,Sufficient,Sufficient,Deficient,26,0,0,26,26,0,26,0,26,0,0,26,0,0,26,0,0,26,0,0,26,0,0,0,26,8,18,0,26
2023-24,Chengalpattu,730,Thiruporur,6184,Nellikuppam,629437,Low,Low,Low,Low,Non Saline,Neutral,Sufficient,Deficient,Deficient,Sufficient,Sufficient,Deficient,112,9,13,108,121,0,121,0,121,0,0,121,0,0,120,1,9,104,8,0,120,1,3,0,118,33,88,43,78
2023-24,Chengalpattu,730,Thiruporur,6184,Nemmeli,629433,Low,Medium,Low,Low,Non Saline,Neutral,Sufficient,Deficient,Deficient,Sufficient,Sufficient,Deficient,8,0,0,8,8,0,8,0,8,0,0,8,0,0,8,0,0,3,5,0,8,0,0,0,8,1,7,1,7
2023-24,Chengalpattu,730,Thiruporur,6184,Oragadam,629534,Low,High,Low,Low,Non Saline,Neutral,Sufficient,Deficient,Deficient,Sufficient,Sufficient,Deficient,194,1,7,188,195,0,195,0,194,1,0,195,0,2,193,0,92,51,52,0,128,67,1,0,194,37,158,57,138
2023-24,Chengalpattu,730,Thiruporur,6184,Polacheri,629403,Low,Low,Low,Low,Non Saline,Neutral,Deficient,Deficient,Deficient,Sufficient,Sufficient,Deficient,12,5,1,16,17,0,17,0,17,0,0,17,0,1,16,0,7,9,1,0,10,7,2,2,13,1,16,9,8
2023-24,Chengalpattu,730,Thiruporur,6184,Ponmar,629397,Low,Low,Low,Low,Non Saline,Neutral,Sufficient,Deficient,Deficient,Sufficient,Sufficient,Deficient,28,1,4,25,29,0,29,0,29,0,0,29,0,1,28,0,13,14,2,0,25,4,0,0,29,9,20,2,27
2023-24,Chengalpattu,730,Thiruporur,6184,Poranthavakkam,629516,Low,Medium,Low,Low,Non Saline,Neutral,Sufficient,Deficient,Deficient,Sufficient,Sufficient,Deficient,65,2,3,64,67,0,67,0,67,0,0,67,0,0,67,0,16,25,26,0,56,11,2,0,65,23,44,10,57
2023-24,Chengalpattu,730,Thiruporur,6184,Santhanampattu,629523,Low,Medium,Low,Low,Non Saline,Neutral,Sufficient,Deficient,Deficient,Sufficient,Sufficient,Deficient,12,0,0,12,12,0,12,0,12,0,0,12,0,0,12,0,5,1,6,0,10,2,0,0,12,3,9,0,12
2023-24,Chengalpattu,730,Thiruporur,6184,Vengaleri,629489,Low,Low,Low,Low,Non Saline,Neutral,Sufficient,Deficient,Deficient,Sufficient,Sufficient,Deficient,8,0,0,8,8,0,8,0,8,0,0,8,0,0,8,0,0,8,0,0,8,0,0,0,8,3,5,0,8
2023-24,Chengalpattu,730,Tirukkalukunram,6185,Arambakkam,629926,Low,High,Medium,Low,Non Saline,Neutral,Deficient,Sufficient,Deficient,Sufficient,Sufficient,Deficient,0,17,2,15,17,0,13,4,10,7,0,17,0,0,17,0,12,3,2,4,3,10,0,0,17,5,12,15,2
2023-24,Chengalpattu,730,Tirukkalukunram,6185,Echankaranai,629907,Low,High,Low,Low,Non Saline,Neutral,Sufficient,Deficient,Deficient,Sufficient,Sufficient,Deficient,79,2,2,79,80,1,81,0,80,1,0,81,0,0,81,0,60,5,16,0,76,5,0,0,81,6,75,14,67
2023-24,Chengalpattu,730,Tirukkalukunram,6185,Echur,629878,Low,Low,Medium,Low,Non Saline,Neutral,Deficient,Sufficient,Deficient,Sufficient,Sufficient,Deficient,43,68,3,108,111,0,110,1,62,49,0,111,0,0,109,2,30,42,39,6,23,82,0,0,111,35,76,58,53
2023-24,Chengalpattu,730,Tirukkalukunram,6185,Kuhipanthandalam,629873,Low,High,Medium,Low,Non Saline,Neutral,Sufficient,Sufficient,Deficient,Sufficient,Sufficient,Deficient,45,65,10,100,110,0,101,9,67,43,0,110,0,0,110,0,64,8,38,10,22,78,0,0,110,35,75,48,62
2023-24,Chengalpattu,730,Tirukkalukunram,6185,Kunnathur,629901,Low,Low,Low,Low,Non Saline,Neutral,Deficient,Sufficient,Deficient,Sufficient,Deficient,Deficient,47,64,68,43,111,0,111,0,73,38,0,111,0,0,111,0,17,61,33,0,111,0,0,0,111,48,63,66,45
2023-24,Chengalpattu,730,Tirukkalukunram,6185,Meleripakkam,629866,Low,High,Low,Low,Non Saline,Neutral,Sufficient,Deficient,Deficient,Sufficient,Sufficient,Deficient,109,0,1,108,109,0,109,0,109,0,0,109,0,1,108,0,49,15,45,0,109,0,0,0,109,31,78,29,80
2023-24,Chengalpattu,730,Tirukkalukunram,6185,Narapakkam,629910,Low,High,Low,Low,Non Saline,Neutral,Deficient,Deficient,Deficient,Deficient,Sufficient,Deficient,110,0,4,106,110,0,110,0,110,0,0,110,0,0,110,0,78,0,32,0,110,0,0,0,110,59,51,85,25
2023-24,Chengalpattu,730,Tirukkalukunram,6185,Nelvoy,629872,Low,Low,Low,Low,Non Saline,Neutral,Deficient,Deficient,Deficient,Sufficient,Sufficient,Deficient,117,18,10,125,135,0,125,10,124,11,0,135,0,32,92,11,5,74,56,0,115,20,2,1,132,33,102,79,56
2023-24,Chengalpattu,730,Tirukkalukunram,6185,Nemmeli,629862,Low,Medium,Low,Low,Non Saline,Neutral,Sufficient,Deficient,Deficient,Sufficient,Sufficient,Deficient,84,1,0,85,85,0,85,0,85,0,0,85,0,0,85,0,27,15,43,0,85,0,0,0,85,17,68,24,61
2023-24,Chengalpattu,730,Tirukkalukunram,6185,Pattikadu,629896,Low,High,Low,Low,Non Saline,Neutral,Sufficient,Sufficient,Sufficient,Sufficient,Sufficient,Deficient,13,21,1,33,34,0,34,0,13,21,0,34,0,0,34,0,16,4,14,0,18,16,0,0,34,2,32,7,27
2023-24,Chengalpattu,730,Tirukkalukunram,6185,Poonthandalam,629929,Low,Low,Low,Low,Non Saline,Neutral,Sufficient,Deficient,Deficient,Sufficient,Sufficient,Deficient,43,8,2,49,51,0,51,0,47,4,0,51,0,0,51,0,12,27,12,1,38,12,0,0,51,13,38,7,44
2023-24,Chengalpattu,730,Tirukkalukunram,6185,Pudupakkam,629886,Low,Medium,Low,Low,Non Saline,Neutral,Deficient,Deficient,Deficient,Sufficient,Sufficient,Deficient,7,0,0,7,7,0,7,0,7,0,0,7,0,0,7,0,0,3,4,0,7,0,0,0,7,1,6,6,1
2023-24,Chengalpattu,730,Tirukkalukunram,6185,Puliyur,629893,Low,High,Low,Low,Non Saline,Neutral,Sufficient,Sufficient,Sufficient,Sufficient,Sufficient,Deficient,28,34,0,62,62,0,62,0,30,32,0,62,0,0,61,1,23,21,18,5,33,24,0,0,62,17,45,26,36
2023-24,Chengalpattu,730,Tirukkalukunram,6185,Thathalur,629909,Low,Medium,Medium,Low,Non Saline,Neutral,Deficient,Sufficient,Deficient,Sufficient,Sufficient,Deficient,45,65,16,94,110,0,109,1,69,41,0,110,0,0,109,1,26,32,52,38,8,64,0,0,110,51,59,67,43
2023-24,Chengalpattu,730,Tirukkalukunram,6185,Venbakkam,629913,Low,Low,Low,Low,Non Saline,Neutral,Sufficient,Deficient,Deficient,Sufficient,Sufficient,Deficient,46,0,0,46,46,0,46,0,46,0,0,46,0,0,46,0,19,22,5,0,36,10,0,0,46,5,41,5,41
2023-24,Chengalpattu,730,Tirukkalukunram,6185,Vengabakkam,629925,Low,Low,Low,Low,Non Saline,Neutral,Deficient,Sufficient,Deficient,Deficient,Sufficient,Sufficient,3,41,5,39,43,0,3,41,44,0,0,44,0,0,43,1,9,23,12,0,25,19,0,0,44,22,22,27,17
2023-24,Coimbatore,569,Anamalai,6101,Jallipatti,644588,Low,Medium,High,Low,Non Saline,Neutral,Sufficient,Deficient,Deficient,Sufficient,Sufficient,Sufficient,14,7,0,21,21,0,6,15,16,5,0,21,0,0,21,0,10,0,11,15,0,6,0,0,21,3,18,3,18
2023-24,Coimbatore,569,Anamalai,6101,Kariyanchettipalayam,644585,Low,Medium,High,Low,Non Saline,Neutral,Sufficient,Deficient,Sufficient,Sufficient,Sufficient,Sufficient,62,38,0,100,98,2,38,62,45,55,0,100,0,0,96,4,34,0,66,87,1,12,0,0,100,28,72,1,99
2023-24,Coimbatore,569,Anamalai,6101,Marchinaickenpalayam,644565,Low,Medium,High,Low,Non Saline,Neutral,Sufficient,Sufficient,Deficient,Sufficient,Sufficient,Deficient,32,43,0,75,75,0,44,31,51,24,0,75,0,1,70,4,10,0,65,60,0,15,0,10,65,14,61,1,74
2023-24,Coimbatore,569,Anamalai,6101,Thensangampalayam,644584,Low,Medium,High,Low,Non Saline,Neutral,Sufficient,Deficient,Sufficient,Sufficient,Sufficient,Sufficient,74,26,0,100,94,6,30,70,49,51,0,100,0,2,95,3,28,0,72,84,0,16,0,0,100,13,87,0,100
2023-24,Coimbatore,569,Annur,6102,Kanjappali,644419,Low,Medium,High,Low,Non Saline,Neutral,Sufficient,Deficient,Sufficient,Sufficient,Sufficient,Sufficient,56,44,3,97,100,0,41,59,26,74,0,100,0,1,96,3,16,2,82,95,0,5,0,23,77,18,82,9,91
2023-24,Coimbatore,569,Annur,6102,Kariampalayam,644421,Low,Medium,High,Low,Non Saline,Neutral,Sufficient,Deficient,Sufficient,Sufficient,Sufficient,Sufficient,58,42,2,98,100,0,46,54,28,72,0,100,0,1,96,3,12,2,86,99,0,1,0,0,100,13,87,5,95
2023-24,Coimbatore,569,Annur,6102,Kuppanur,644415,Low,Medium,High,Low,Non Saline,Neutral,Sufficient,Deficient,Sufficient,Sufficient,Sufficient,Sufficient,58,42,3,97,97,3,37,63,35,65,0,100,0,2,90,8,5,0,95,95,0,5,0,8,92,9,91,10,90
2023-24,Coimbatore,569,Annur,6102,Naranapuram,644427,Low,Medium,High,Low,Non Saline,Neutral,Sufficient,Deficient,Sufficient,Sufficient,Sufficient,Sufficient,60,40,0,100,93,7,42,58,30,70,0,100,0,0,96,4,5,0,95,96,0,4,0,7,93,14,86,3,97
2023-24,Coimbatore,569,Karamadai,6105,Chikkarampalayam,644356,Low,Medium,High,Low,Non Saline,Neutral,Sufficient,Deficient,Sufficient,Sufficient,Sufficient,Sufficient,70,30,1,99,91,9,38,62,41,59,0,100,0,1,97,2,43,1,56,92,1,7,0,27,73,11,89,10,90
2023-24,Coimbatore,569,Karamadai,6105,Chinnakallipatti,644340,Low,Medium,High,Low,Non Saline,Neutral,Sufficient,Deficient,Sufficient,Sufficient,Sufficient,Sufficient,84,16,1,99,100,0,10,90,41,59,0,100,0,0,88,12,15,5,80,76,1,23,0,1,99,9,91,3,97
2023-24,Coimbatore,569,Karamadai,6105,Kalampalayam,644353,Low,Medium,High,Low,Non Saline,Neutral,Sufficient,Deficient,Deficient,Sufficient,Sufficient,Deficient,63,37,0,100,95,5,55,45,61,39,0,100,0,2,96,2,11,1,88,100,0,0,0,22,78,25,75,12,88
2023-24,Coimbatore,569,Kinathukadavu,6106,Devanampalayam,644504,Low,Medium,High,Low,Non Saline,Neutral,Sufficient,Deficient,Sufficient,Sufficient,Sufficient,Deficient,108,17,0,125,125,0,76,49,60,65,0,125,0,3,113,9,20,1,104,118,0,7,0,1,124,30,95,5,120
2023-24,Coimbatore,569,Kinathukadavu,6106,Devarayapuram,644495,Low,Medium,High,Low,Non Saline,Neutral,Sufficient,Deficient,Deficient,Sufficient,Sufficient,Sufficient,45,30,0,75,57,18,32,43,49,26,0,75,0,1,67,7,8,1,66,73,0,2,0,0,75,19,56,12,63
2023-24,Coimbatore,569,Kinathukadavu,6106,Kothavadi,644488,Low,Medium,High,Low,Non Saline,Neutral,Sufficient,Sufficient,Sufficient,Sufficient,Sufficient,Deficient,12,38,0,50,50,0,32,18,21,29,0,50,0,0,49,1,5,8,37,50,0,0,0,0,50,2,48,2,48
2023-24,Coimbatore,569,Kinathukadavu,6106,Kurunallipalayam,644489,Low,Medium,High,Low,Non Saline,Neutral,Sufficient,Deficient,Sufficient,Sufficient,Sufficient,Deficient,60,40,0,100,100,0,60,40,44,56,0,100,0,0,96,4,14,2,84,99,0,1,0,0,100,21,79,6,94
2023-24,Coimbatore,569,Kinathukadavu,6106,Mettupalayam (Part),644501,Low,Medium,High,Low,Non Saline,Neutral,Sufficient,Deficient,Deficient,Sufficient,Sufficient,Deficient,39,36,0,75,74,1,44,31,40,35,0,75,0,0,69,6,13,0,62,75,0,0,0,2,73,8,67,13,62
2023-24,Coimbatore,569,Kinathukadavu,6106,Panappatti,644476,Low,Medium,High,Low,Non Saline,Neutral,Sufficient,Deficient,Sufficient,Sufficient,Sufficient,Deficient,88,62,0,150,150,0,99,51,57,93,0,150,0,1,139,10,27,5,118,148,0,2,0,2,148,35,115,11,139
2023-24,Coimbatore,569,Kinathukadavu,6106,Vadaputhur,644481,Low,Medium,High,Low,Non Saline,Neutral,Sufficient,Deficient,Deficient,Sufficient,Sufficient,Deficient,52,48,0,100,100,0,63,37,57,43,0,100,0,0,91,9,16,0,84,99,0,1,0,1,99,15,85,6,94
2023-24,Coimbatore,569,Kinathukadavu,6106,Vadasithur,644478,Low,Medium,High,Low,Non Saline,Neutral,Sufficient,Sufficient,Deficient,Sufficient,Sufficient,Deficient,45,55,0,100,100,0,62,38,65,35,0,100,0,0,96,4,24,0,76,100,0,0,0,0,100,14,86,4,96
2023-24,Coimbatore,569,Madukkarai,6108,Myleripalayam,644462,Low,Medium,High,Low,Non Saline,Neutral,Sufficient,Deficient,Sufficient,Sufficient,Sufficient,Deficient,95,45,0,140,135,5,82,58,66,74,0,140,0,1,134,5,24,5,111,136,1,3,0,1,139,41,99,3,137
2023-24,Coimbatore,569,Madukkarai,6108,Nachippalayam,644463,Low,Medium,High,Low,Non Saline,Neutral,Sufficient,Deficient,Sufficient,Sufficient,Sufficient,Sufficient,40,20,0,60,60,0,16,44,24,36,0,60,0,0,59,1,6,0,54,55,0,5,0,4,56,7,53,5,55
2023-24,Coimbatore,569,Periyanayakkanpalayam,6110,Ashokapuram (Ct),644443,Low,Medium,High,Low,Non Saline,Alkaline,Sufficient,Sufficient,Deficient,Sufficient,Sufficient,Deficient,2,8,0,10,9,1,8,2,5,5,0,10,0,0,10,0,0,0,10,10,0,0,0,6,4,1,9,0,10
2023-24,Coimbatore,569,Periyanayakkanpalayam,6110,Bilichi,644428,Low,Medium,High,Low,Non Saline,Neutral,Sufficient,Deficient,Sufficient,Sufficient,Sufficient,Sufficient,113,77,0,190,179,11,81,109,61,129,0,188,2,10,134,46,50,3,137,176,2,12,0,9,181,36,154,4,186
2023-24,Coimbatore,569,Periyanayakkanpalayam,6110,Naickenpalayam,644432,Low,Medium,Medium,Low,Non Saline,Neutral,Sufficient,Sufficient,Deficient,Sufficient,Sufficient,Sufficient,0,1,0,1,1,0,0,1,1,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,1,0,1,0,1
2023-24,Coimbatore,569,Pollachi North,6111,A. Nagoor,644537,Low,Medium,High,Low,Non Saline,Neutral,Sufficient,Deficient,Sufficient,Sufficient,Sufficient,Deficient,66,34,0,100,52,48,70,30,48,52,0,100,0,0,99,1,7,4,89,100,0,0,0,25,75,12,88,16,84
2023-24,Coimbatore,569,Pollachi North,6111,Boligoundenpalayam,644539,Low,Medium,High,Low,Non Saline,Neutral,Sufficient,Deficient,Sufficient,Sufficient,Sufficient,Sufficient,58,42,0,100,99,1,21,79,39,61,0,100,0,0,97,3,26,0,74,83,0,17,0,35,65,18,82,2,98
2023-24,Coimbatore,569,Pollachi North,6111,Chikkarayapuram,644518,Low,Medium,High,Low,Non Saline,Neutral,Sufficient,Deficient,Sufficient,Sufficient,Sufficient,Sufficient,50,50,0,100,87,13,34,66,27,73,0,100,0,0,94,6,18,0,82,95,0,5,0,18,82,17,83,6,94
2023-24,Coimbatore,569,Pollachi North,6111,Kallipatti,644525,Low,Medium,High,Low,Non Saline,Neutral,Sufficient,Deficient,Sufficient,Sufficient,Sufficient,Sufficient,68,32,0,100,100,0,28,72,22,78,0,99,1,4,92,4,23,0,77,93,0,7,0,6,94,23,77,8,92
2023-24,Coimbatore,569,Pollachi North,6111,Mulanur,644527,Low,Medium,High,Low,Non Saline,Neutral,Sufficient,Deficient,Sufficient,Sufficient,Sufficient,Sufficient,86,14,0,100,100,0,21,79,35,65,0,100,0,1,91,8,34,0,66,88,0,12,0,0,100,6,94,5,95
2023-24,Coimbatore,569,Pollachi North,6111,Sinna Negamam,644508,Low,Medium,High,Low,Non Saline,Neutral,Sufficient,Deficient,Sufficient,Sufficient,Sufficient,Sufficient,67,33,0,100,71,29,31,69,38,62,0,100,0,0,100,0,29,0,71,96,0,4,0,1,99,10,90,3,97
2023-24,Coimbatore,569,Pollachi North,6111,Thippampatti,644551,Low,Medium,High,Low,Non Saline,Neutral,Sufficient,Sufficient,Sufficient,Sufficient,Sufficient,Sufficient,29,71,0,100,100,0,36,64,28,72,0,100,0,2,85,13,17,1,82,90,0,10,0,20,80,25,75,2,98
2023-24,Coimbatore,569,Pollachi South,6112,Kolarpatti,644556,Low,Medium,High,Low,Non Saline,Neutral,Sufficient,Deficient,Sufficient,Sufficient,Sufficient,Sufficient,89,61,0,150,150,0,46,104,46,104,0,148,2,1,144,5,37,0,113,125,1,24,0,0,150,17,133,18,132
2023-24,Coimbatore,569,Pollachi South,6112,Makkinampatti (Ct),644594,Low,Medium,High,Low,Non Saline,Neutral,Sufficient,Sufficient,Sufficient,Sufficient,Sufficient,Sufficient,43,57,0,100,100,0,33,67,20,80,0,99,1,0,94,6,24,3,73,94,0,6,0,5,95,29,71,15,85
2023-24,Coimbatore,569,Pollachi South,6112,Naickenpalayam,644560,Low,Medium,High,Low,Non Saline,Neutral,Sufficient,Deficient,Sufficient,Sufficient,Sufficient,Sufficient,67,32,1,98,98,1,30,69,25,74,0,98,1,2,88,9,16,1,82,83,0,16,0,8,91,11,88,13,86
2023-24,Coimbatore,569,Pollachi South,6112,Palayur,644570,Low,Medium,High,Low,Non Saline,Neutral,Sufficient,Deficient,Deficient,Sufficient,Sufficient,Deficient,51,24,0,75,75,0,40,35,43,32,0,75,0,0,72,3,5,5,65,67,0,8,0,26,49,23,52,10,65
2023-24,Coimbatore,569,Pollachi South,6112,Unjavelampatti,644541,Low,Medium,High,Low,Non Saline,Neutral,Sufficient,Deficient,Sufficient,Sufficient,Sufficient,Sufficient,61,39,0,100,100,0,27,73,13,87,0,100,0,1,93,6,28,0,72,93,0,7,0,5,95,27,73,4,96
